Name,Phone,Address,Website,Category,Keyword,Location,TimeZone,IdStatus
Coldwell Banker- Pete Myers,4086050428,"410 N Santa Cruz AveLos Gatos, CA 95030",http://ronminearo.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Amita Realty & Prima Loan Service,4082358988,"487 Gianni StSanta Clara, CA 95054",http://www.amitarealty.com/,"Real Estate Agents, Loans",Real Estate,CA,PST,Lead
Monterey Bay Properties,8314769661,"620 Capitola AveCapitola, CA 95010",http://montereybayprop.com/,"Real Estate Agents, Attorneys",Real Estate,CA,PST,Lead
Dimensions Property Mgmt & Real Estate Sales Inc,6194405161,"810 Jamacha Rd Ste 201El Cajon, CA 92019",,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
Titan Property Management - 24/7 Emergency Maintenance Services,9163497620,"8421 Auburn Blvd Ste 170Citrus Heights, CA 95610",http://www.titanrei.com/,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
Aztec Real Estate,5306742370,"469 Century Park DrYuba City, CA 95991",http://www.aztecdevelopers.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Christy Rueckert,8053774746,"2301 E Daily Dr Ste 101Camarillo, CA 93010",http://www.christyshouses.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Chico Ginter & Brown Farm & Orchard Realty,5303451555,"3851 Morrow Ln Ste 13Chico, CA 95928",http://www.wesellagland.com/,"Real Estate Agents, Business Management",Real Estate,CA,PST,Lead
Sunburst Property Management,9167884404,"137 Riverside AveRoseville, CA 95678",http://www.sunburstpropertiesca.com/,"Real Estate Agents, Real Estate Rental Service",Real Estate,CA,PST,Lead
All American Commercial Lending,2099511788,"1313 W Robinhood Dr Ste A3Stockton, CA 95207",http://www.americancb.com/,"Real Estate Agents, Loans",Real Estate,CA,PST,Lead
Allen G. Handler Real Estate,4152336555,"535 Ramona StPalo Alto, CA 94301",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Shelly Reed Century 21 North Bay Alliance,7073035882,"914 S Main StLakeport, CA 95453",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Piccolo-Myers Debra Realtor,5592846575,"3 E River Park Pl EFresno, CA 93720",http://www.guarantee.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Bob Boog Realty,6612599723,"23916 Lyons AveNewhall, CA 91321",http://bobboog.com/,"Real Estate Agents, Notaries Public",Real Estate,CA,PST,Lead
Klose 2 Home Real Estate at ReMax United,8556713645,"700 La Terraza Blvd Suite 100Escondido, CA 92033",http://www.klose2home.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
E P G Properties,4082660607,"1547 Meridian AveSan Jose, CA 95125",http://epgproperties.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Century 21,8884076374,"170 W Grand AveGrover Beach, CA 93433",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Audrey Poole,6617267085,"43997 15th St WLancaster, CA 93534",http://www.remax.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Keller Williams Realty,8187900048,"842 Foothill BlvdLa Canada Flintridge, CA 91011",http://www.brokeromar.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Yosemite Gateway Properties,2099626184,"18731 Main StGroveland, CA 95321",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Romarco,2092248308,"1806 W Kettleman LnLodi, CA 95242",http://romarcoproperties.com/,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
Kane & Associates Realtors,5105236058,"875 Island DrAlameda, CA 94502",https://www.bhhsdrysdale.com/real-estate-office/146/alameda,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Central Coast Properties,8316493700,"850 Munras AveMonterey, CA 93940",https://www.central-coast-properties.com/contact,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
"Rodolfo Costa, Realtor, Century 21 Alpha",4087998135,"419 E Hamilton AveCampbell, CA 95008",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Edward E Campbell Real Estate,2095311260,"3230 Mitchell Rd Ste ACeres, CA 95307",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Tulare Industrial Center Inc.,5596865747,"446 W Prosperity AveTulare, CA 93274",http://www.tulareindustrialcenter.com/,"Real Estate Agents, Warehouses-Merchandise",Real Estate,CA,PST,Lead
Caldwell BankerJohn Bukowski,9513288990,,http://www.dougshepherd.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Prudential Dunn Realtors,6192733239,"3803 Mission BlvdSan Diego, CA 92109",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Oakwood Realty,2095888898,"Jamestown, CA 95327",http://oakwoodrealty.net/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
First Class Mortgage & Realty,5106670770,"1500 Washington AveSan Leandro, CA 94577",http://www.buyfirstclassrealty.com/contact,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Seville Properties,3103303990,"4615 W Century BlvdInglewood, CA 90304",,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
Jess S Morgan & Company Inc,3236342400,"5900 Wilshire Blvd Ste 2300Los Angeles, CA 90036",http://www.jsmco.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Calstar Realty,8185004124,"Glendale, CA 91205",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
CMA Real Estate Finance Inc,8187907290,"440 Foothill BlvdLa Canada Flintridge, CA 91011",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Scott Realty,9169721400,"6801 Fair Oaks BlvdCarmichael, CA 95608",https://www.search-sacramento-homes.com/contact,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Craig S Meltzner & Associates,7075266336,"1916 Diamond CtSanta Rosa, CA 95404",https://allstream.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Perez Properties,4158243177,"14 Liberty StSan Francisco, CA 94110",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Sunbow Properties,4153315675,"58 Atwood AveSausalito, CA 94965",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Century 21,5622510251,"5816 Downey AveLong Beach, CA 90805",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Sierra Commercial Group,6615785544,"3100 19th StBakersfield, CA 93301",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
"G & M Realty, Ventures, LLC",4153622100,"465 California StSan Francisco, CA 94104",https://www.gmrealtyventures.com/,"Real Estate Agents, Real Estate Investing",Real Estate,CA,PST,Lead
Solana Advisors,8582595591,"201 Lomas Santa Fe DrSolana Beach, CA 92075",http://solanaadvisors.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Mei Real Estate Services,3102580444,"5757 W Century BlvdLos Angeles, CA 90045",http://www.meirealty.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
The Daniel Realty Group,9167149100,"9381 E Stockton Blvd Ste 122Elk Grove, CA 95624",http://intrustrg.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Northcutt Properties,8772165505,"4550 Kearny Villa RdSan Diego, CA 92123",http://www.northcuttproperties.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Century 21,8884076374,"78015 Main StLa Quinta, CA 92253",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Spec Homes Realtors,3103234144,"1919 W Redondo Beach BlvdGardena, CA 90247",http://www.spechomesrealtors.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Broadway Realty,7079961072,"654 BroadwaySonoma, CA 95476",http://broadwayautocare.net/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Prudential Real Estate,8052374700,"800 11th StPaso Robles, CA 93446",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Shefflin Properties,8055655704,"1206 Coast Village CirSanta Barbara, CA 93108",https://www.shefflininvestments.com/contact,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Realty Executives,5304106011,"3050 Victor Ave Ste ARedding, CA 96002",http://www.corymeyer.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Wald Realty Advisors,3102303400,"775 WildomarPacific Palisades, CA 90272",http://www.waldrealtyadvisors.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Vello,6502657042,"191 Castro StMountain View, CA 94041",http://www.myvello.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Meyer Properties,9498620515,"4320 Von Karman AveNewport Beach, CA 92660",http://meyerprop.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Cybul Rondou & Associates,6617758922,"25115 Avenue StanfordSanta Clarita, CA 91355",http://www.cybulrondou.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
"Babiar, Tom",3103203000,"2430 Torrance BlvdTorrance, CA 90501",http://www.kw.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Maguire Properties,2132363900,"777 S Figueroa St Ste 1300Los Angeles, CA 90017",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Stagecoach Realty,5308360123,"60453 Old Mill Pond RdCromberg, CA 96103",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Century 21,8884076374,"2139 Tapo StSimi Valley, CA 93063",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
East Valley Land Co,8584818800,"Solana Beach, CA 92075",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Newport Realty Advisors,9497232003,"250 Sutter StSan Francisco, CA 94108",http://www.newportrealtyadvisors.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Pacific View Realty,5624390238,"264 Saint Joseph AveLong Beach, CA 90803",https://pacificviewre.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Taylor Scott,8182257999,"23161 Ventura Blvd Ste 100Woodland Hills, CA 91364",http://fastpathcoaching.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
M & G Group Enterprises,5594366976,"360 W Bedford AveFresno, CA 93711",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Properties,4152581706,"711 Center BlvdFairfax, CA 94930",http://bartelspm.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Andrade's Real Estate Services,2132510025,"4055 Wilshire BlvdLos Angeles, CA 90010",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Executive Center Cabrillo Westlake,8054961304,"755 Lakefield RdWestlake Village, CA 91361",,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
All American Funding,3108291040,"1622 Wilshire BlvdSanta Monica, CA 90403",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Df Real Estate,8772121294,"16486 Bernardo Center DrSan Diego, CA 92128",http://www.dfdavisrealestate.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Golden Valley Realty,5596593935,"1572 10th St Ste AFirebaugh, CA 93622",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Greenstone Properties Inc,9168570600,"3353 Bradshaw RdSacramento, CA 95827",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
New Horizon Realty,8182800248,"2021 Sherman WayWinnetka, CA 91306",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Right Choice Realty,8884076374,"1607 Mission Dr Ste 103Solvang, CA 93463",http://realty411expo.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Taylor Properties,6503224433,"541 Cowper St Ste BPalo Alto, CA 94301",http://www.taylorproperties.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Del Richardson & Associates Inc,3106453729,"510 S La Brea AveInglewood, CA 90301",https://www.drainc.com/,"Real Estate Agents, Relocation Service",Real Estate,CA,PST,Lead
Century 21,8884076374,"1104 Wescove PlWest Covina, CA 91790",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Palm Realty,8772165505,"9500 Miramar RoadSan Diego, CA 92126",http://topsdbroker.com/,"Real Estate Agents, Real Estate Investing",Real Estate,CA,PST,Lead
Remington Properties IV,7602466789,"11211 La Habra Ave Apt 37Adelanto, CA 92301",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Gv Properties,8183615376,"1024 N Maclay AveSan Fernando, CA 91340",,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
"Makin, Earle",4086688130,"1885 Lundy AveSan Jose, CA 95131",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Metrolist Services Inc.,9169222234,"1164 National Dr Ste 60Sacramento, CA 95834",,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
Leonard Metz,4084462878,"7280 Blue Hill DrSan Jose, CA 95129",,"Real Estate Agents, Real Estate Management",Real Estate,CA,PST,Lead
St Tropez Realty,3102654440,"609 Deep Valley DrRolling Hills Estates, CA 90274",http://www.st-tropez-realty.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Saders Real Estate Network,7604388701,"Carlsbad, CA 92011",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Cobalt Real Estate Group,5302214040,"2285 Hilltop DrRedding, CA 96002",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Niehaus & Associates Inc,8314201342,"226 Highland CtSanta Cruz, CA 95060",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Anderson Place,3237465690,"6535 Wilshire BlvdLos Angeles, CA 90048",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Lucas Properties Inc,6505980825,"1045 Alameda De Las PulgasBelmont, CA 94002",http://lucas-properties.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Toboni Properties,4152391245,"4770 Mission StSan Francisco, CA 94112",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
The Concord Group,9497176450,"140 Newport Center DrNewport Beach, CA 92660",https://www.theconcordgroup.com/contact-us,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Great Source Realty & Arya Financial,8772165505,"16476 Bernardo Center Dr Ste 127San Diego, CA 92128",http://greatsource51401759-321866.hibustudio.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Beverley Group,9252601260,"San Leandro, CA 94577",,"Real Estate Agents, Real Estate Investing",Real Estate,CA,PST,Lead
Harris Realty,3108310784,"870 W 9th StSan Pedro, CA 90731",https://harrisrealty.net/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Inland Empire Realtors,9094528835,"320 W G StOntario, CA 91762",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Buchanan Clovis West Realty,5593241881,"7946 N Maple AveFresno, CA 93720",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Sonoma Coast Living Real Estate Services,7078752500,"575 S Highway 1Bodega Bay, CA 94923",http://www.sonomacoastliving.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Kimco Realty Corp,7607271002,"1631 S Melrose DrVista, CA 92081",http://www.kimcorealty.com/,"Real Estate Agents, Real Estate Investing",Real Estate,CA,PST,Lead
Harley Knox & Associates,9514852040,"24560 Nandina Ave Ste 7Moreno Valley, CA 92551",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
D & E International Group Inc,5624929061,"2296 Gaviota AveSignal Hill, CA 90755",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Iec La Real Estate,2133819243,"350 S Reno StLos Angeles, CA 90057",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Century 21,8884076374,"8801 Folsom BlvdSacramento, CA 95826",,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
All American Real Estate & Consulting,7603668353,"61711 29 Palms HwyJoshua Tree, CA 92252",http://www.aa-re.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
"Smith Jr, Walker",9496469648,"735 Ohms WayCosta Mesa, CA 92627",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Coast To Coast Commercial,9496804303,"26400 La Alameda Ste 210Mission Viejo, CA 92691",http://coast2coastcommercial.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Dominion Property,3108297860,"2811 Wilshire Blvd Ste 400Santa Monica, CA 90403",http://vrpropertypros.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Olson Realty,9094664240,"Alta Loma, CA 91737",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
"Moore, Nancy",5596831125,"Coarsegold, CA 93614",,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
Sunset Pacific Realty,8884076374,"4828 Santa Monica AveSan Diego, CA 92107",http://www.sunsetpacificrealty.com/,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Shone Tina P,7079331515,"27 E Napa StSonoma, CA 95476",http://www.realestate-sonomavalley.com/,"Real Estate Agents, Real Estate Consultants",Real Estate,CA,PST,Lead
Better Homes Realty Inc. Franchise & Relocation Headquarters,9259379001,"1575 Treat Blvd Ste 120Walnut Creek, CA 94598",,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
Corona Del Mar Properties,9493002215,"3407 E Coast HwyCorona Del Mar, CA 92625",https://www.coronadelmarproperties.com/dmca,"Real Estate Agents, Real Estate Buyer Brokers",Real Estate,CA,PST,Lead
DP Commercial Brokerage Inc.,6612732664,"38839 20th St EPalmdale, CA 93550",http://www.dpcommercial.com/,"Real Estate Agents, Commercial Real Estate",Real Estate,CA,PST,Lead
